"scenario","rate_mt","L_mid","L_top","f1","f2","f3"
1,0.88,8,8,129697942.120088,18607654.7780923,1266540000
3,0.88,8,8,326030070.807947,60714571.0414641,3799620000
1,0.89,8,8,130861891.69992,18853537.1310335,1280932500
3,0.89,8,8,329106755.677435,61470100.4532287,3842797500
1,0.9,8,8,132061108.430223,19111889.4680036,1295325000
3,0.9,8,8,332062360.305445,62225629.8649935,3885975000
1,0.91,8,8,133189436.838226,19345301.8369159,1309717500
3,0.91,8,8,335160186.579589,62981159.2767581,3929152500
1,0.92,8,8,134360218.286252,19591184.189857,1324110000
3,0.92,8,8,338243748.960786,63736688.6885229,3972330000
1,0.93,8,8,135529009.407917,19837066.5427982,1338502500
3,0.93,8,8,341337595.750558,64492218.1002875,4015507500
1,0.94,8,8,136694686.721324,20082948.8957394,1352895000
3,0.94,8,8,344218431.807651,65265351.0704395,4058685000
1,0.95,8,8,137893097.510681,20328831.2486806,1367287500
3,0.95,8,8,347018004.211571,66047704.0116158,4101862500
1,0.96,8,8,139075212.249277,20574713.6016217,1381680000
3,0.96,8,8,350066395.630606,66798984.9948799,4145040000
1,0.97,8,8,140239161.829109,20820595.9545629,1396072500
3,0.97,8,8,352864504.874303,67581337.9360563,4188217500
1,0.98,8,8,141403111.408941,21066478.3075041,1410465000
3,0.98,8,8,355681000.401729,68363690.8772328,4231395000
1,0.99,8,8,142555387.578746,21312360.6604453,1424857500
3,0.99,8,8,358567916.324401,69136443.0963579,4274572500
1,1,8,8,165336123.734878,19156064.2390878,1439250000
3,1,8,8,361812300.363878,69886541.9129629,4317750000
1,0.8,9,8,134784250.874672,11951343.5671167,1151400000
3,0.8,9,8,350395886.330475,33526124.7257356,3454200000
1,0.81,9,8,136146830.366283,12173121.9819728,1165792500
3,0.81,9,8,344279439.343467,34851198.1614935,3497377500
1,0.82,9,8,137147183.845556,12476492.3957285,1180185000
3,0.82,9,8,348017835.767076,35401080.5144347,3540555000
1,0.83,9,8,139117400.989208,12620180.8055023,1194577500
3,0.83,9,8,351694711.18425,35950962.8673759,3583732500
1,0.84,9,8,140602274.938787,12843710.217267,1208970000
3,0.84,9,8,355338691.707371,36500845.220317,3626910000
1,0.85,9,8,142085289.251082,13067239.6290317,1223362500
3,0.85,9,8,358792175.799193,37072145.513948,3670087500
1,0.86,9,8,143447018.392408,13303265.5781647,1237755000
3,0.86,9,8,362646142.185748,37601910.2198304,3713265000
1,0.87,9,8,144730715.8714,13549147.9311059,1252147500
3,0.87,9,8,318341003.624691,57236562.5863421,3756442500
1,0.88,9,8,146013590.626627,13795030.2840471,1266540000
3,0.88,9,8,320115848.93149,58118651.003817,3799620000
1,0.89,9,8,147297288.105618,14040912.6369882,1280932500
3,0.89,9,8,323240432.960642,58874180.4155816,3842797500
1,0.9,9,8,148616252.735082,14299264.9739584,1295325000
3,0.9,9,8,326243936.748315,59629709.8273464,3885975000
1,0.91,9,8,149864329.042244,14532677.3428706,1309717500
3,0.91,9,8,329389662.182124,60385239.2391111,3929152500
1,0.92,9,8,151154858.38943,14778559.6958118,1324110000
3,0.92,9,8,332521123.722984,61140768.6508758,3972330000
1,0.93,9,8,152417380.946162,15024442.0487529,1338502500
3,0.93,9,8,335662869.67242,61896298.0626405,4015507500
1,0.94,9,8,153672470.024274,15270324.4016941,1352895000
3,0.94,9,8,338591604.889177,62669431.0327924,4058685000
1,0.95,9,8,154960292.578337,15516206.7546353,1367287500
3,0.95,9,8,341439076.452761,63451783.9739687,4101862500
1,0.96,9,8,156169680.740447,15762089.1075765,1381680000
3,0.96,9,8,344535367.03146,64203064.9572328,4145040000
1,0.97,9,8,157359176.538767,16007971.4605176,1396072500
3,0.97,9,8,347381375.434821,64985417.8984092,4188217500
1,0.98,9,8,158548672.337086,16253853.8134588,1410465000
3,0.98,9,8,350245770.121911,65767770.8395857,4231395000
1,0.99,9,8,159726494.725378,16499736.1664,1424857500
3,0.99,9,8,353180585.204247,66540523.0587109,4274572500
1,1,9,8,174517557.406366,16745618.5193412,1439250000
3,1,9,8,356341641.656021,67305202.6250232,4317750000
1,0.8,1,9,178911492.185162,8372422.39165973,1151400000
3,0.8,1,9,466003917.271723,30879852.8601066,3454200000
1,0.81,1,9,180984575.878454,8482436.10063349,1165792500
3,0.81,1,9,461619823.225892,32093161.5899822,3497377500
1,0.82,1,9,182936199.792197,8674041.80850679,1180185000
3,0.82,1,9,467090572.590678,32531279.237041,3540555000
1,0.83,1,9,185376154.90474,8705965.51239819,1194577500
3,0.83,1,9,472499800.949028,32969396.8840999,3583732500
1,0.84,1,9,187571533.056,8817730.21828054,1208970000
3,0.84,1,9,477876134.413326,33407514.5311587,3626910000
1,0.85,1,9,189765051.569976,8929494.92416289,1223362500
3,0.85,1,9,483061971.446324,33867050.1189073,3670087500
1,0.86,1,9,191844567.174702,9053756.16741358,1237755000
3,0.86,1,9,488648290.774055,34285050.1189073,3713265000
1,0.87,1,9,193928180.62008,9187873.8144724,1252147500
3,0.87,1,9,493695847.816628,34764500.0041883,3756442500
1,0.88,1,9,196010971.341694,9321991.46153122,1266540000
3,0.88,1,9,497913550.266285,35311294.304016,3799620000
1,0.89,1,9,198094584.787072,9456109.10859006,1280932500
3,0.89,1,9,503480991.438294,35731529.5981337,3842797500
1,0.9,1,9,200213465.382921,9602696.73967782,1295325000
3,0.9,1,9,508927352.368825,36151764.8922513,3885975000
1,0.91,1,9,202261457.65647,9724344.4027077,1309717500
3,0.91,1,9,514515934.94549,36572000.186369,3929152500
1,0.92,1,9,204351902.970043,9858462.04976653,1324110000
3,0.92,1,9,520090253.629208,36992235.4804866,3972330000
1,0.93,1,9,206440357.957254,9992579.69682534,1338502500
3,0.93,1,9,525674856.7215,37412470.7746043,4015507500
1,0.94,1,9,208525699.136207,10126697.3438842,1352895000
3,0.94,1,9,531046449.081115,37850309.6271091,4058685000
1,0.95,1,9,210643773.79111,10260814.990943,1367287500
3,0.95,1,9,536336777.787556,38297368.4506384,4101862500
1,0.96,1,9,212745552.395253,10394932.6380018,1381680000
3,0.96,1,9,541875925.509112,38713355.3162554,4145040000
1,0.97,1,9,214829165.840631,10529050.2850606,1396072500
3,0.97,1,9,547164791.05533,39160414.1397849,4188217500
1,0.98,1,9,216912779.286009,10663167.9321195,1410465000
3,0.98,1,9,552472042.885277,39607472.9633142,4231395000
1,0.99,1,9,218984719.32136,10797285.5791783,1424857500
3,0.99,1,9,557849715.110469,40044931.0647924,4274572500
1,1,1,9,231701554.229947,8535397.13552215,1439250000
3,1,1,9,563511951.703931,40474316.5134576,4317750000
1,0.8,2,9,127170220.921265,15683882.9069901,1151400000
3,0.8,2,9,264824446.318312,57703382.2718713,3454200000
1,0.81,2,9,127910111.337246,15961543.6747873,1165792500
3,0.81,2,9,257925646.390128,59251985.119394,3497377500
1,0.82,2,9,125238798.987832,16690253.3351674,1180185000
3,0.82,2,9,260881689.87256,60025396.8840998,3540555000
1,0.83,2,9,129635303.80891,16520367.2041991,1194577500
3,0.83,2,9,263776212.348557,60798808.6488057,3583732500
1,0.84,2,9,130497488.68286,16799778.968905,1208970000
3,0.84,2,9,266637839.930502,61572220.4135116,3626910000
1,0.85,2,9,131404636.182836,17079190.7336109,1223362500
3,0.85,2,9,269308971.081148,62367050.1189073,3670087500
1,0.86,2,9,132139505.304243,17371099.0356851,1237755000
3,0.86,2,9,272380584.526526,63120344.2365543,3713265000
1,0.87,2,9,132889925.47231,17672863.7415674,1252147500
3,0.87,2,9,274913435.686746,63935088.2394824,3756442500
1,0.88,2,9,133639522.916613,17974628.4474498,1266540000
3,0.88,2,9,276616432.254049,64817176.6569573,3799620000
1,0.89,2,9,134389943.08468,18276393.1533321,1280932500
3,0.89,2,9,279669167.543706,65572706.0687219,3842797500
1,0.9,2,9,135175630.403219,18590627.8432435,1295325000
3,0.9,2,9,282600822.591883,66328235.4804867,3885975000
1,0.91,2,9,135890429.399457,18879922.5650969,1309717500
3,0.91,2,9,285674699.286196,67083764.8922513,3929152500
1,0.92,2,9,136647681.435718,19181687.2709792,1324110000
3,0.92,2,9,288734312.087561,67839294.304016,3972330000
1,0.93,2,9,137402943.145618,19483451.9768616,1338502500
3,0.93,2,9,291804209.297501,68594823.7157807,4015507500
1,0.94,2,9,138155091.04726,19785216.6827439,1352895000
3,0.94,2,9,294661095.774762,69367956.6859326,4058685000
1,0.95,2,9,138939972.424853,20086981.3886263,1367287500
3,0.95,2,9,297436718.59885,70150309.627109,4101862500
1,0.96,2,9,139677979.18432,20388746.0945086,1381680000
3,0.96,2,9,300461160.438053,70901590.610373,4145040000
1,0.97,2,9,140317711.542857,20690510.800391,1396072500
3,0.97,2,9,303235320.101918,71683943.5515495,4188217500
1,0.98,2,9,141004266.164706,20992275.5062733,1410465000
3,0.98,2,9,306027866.049513,72466296.492726,4231395000
1,0.99,2,9,141679147.376527,21294040.2121557,1424857500
3,0.99,2,9,308890832.392352,73239048.7118511,4274572500
1,1,2,9,152998923.461585,19199798.8273231,1439250000
3,1,2,9,312038363.103461,74003728.2781635,4317750000
1,0.8,3,9,178911492.185161,8372422.39165974,1151400000
3,0.8,3,9,466000916.906547,30879852.8601066,3454200000
1,0.81,3,9,180984575.878454,8482436.1006335,1165792500
3,0.81,3,9,461616822.860716,32093161.5899822,3497377500
1,0.82,3,9,182936199.792197,8674041.8085068,1180185000
3,0.82,3,9,467087572.225501,32531279.237041,3540555000
1,0.83,3,9,185376154.904739,8705965.5123982,1194577500
3,0.83,3,9,472496800.583851,32969396.8840998,3583732500
1,0.84,3,9,187571533.056,8817730.21828054,1208970000
3,0.84,3,9,477873134.048149,33407514.5311587,3626910000
1,0.85,3,9,189765051.569975,8929494.9241629,1223362500
3,0.85,3,9,483058971.081148,33867050.1189073,3670087500
1,0.86,3,9,191844567.174702,9053756.16741358,1237755000
3,0.86,3,9,488645290.408879,34285050.1189073,3713265000
1,0.87,3,9,193928180.62008,9187873.8144724,1252147500
3,0.87,3,9,493692847.451452,34764500.0041882,3756442500
1,0.88,3,9,196010971.341693,9321991.46153123,1266540000
3,0.88,3,9,497910549.901108,35311294.304016,3799620000
1,0.89,3,9,198094584.787072,9456109.10859005,1280932500
3,0.89,3,9,503477991.073118,35731529.5981337,3842797500
1,0.9,3,9,200213465.382921,9602696.73967782,1295325000
3,0.9,3,9,508924352.003648,36151764.8922514,3885975000
1,0.91,3,9,202261457.656471,9724344.40270769,1309717500
3,0.91,3,9,514512934.580314,36572000.186369,3929152500
1,0.92,3,9,204351902.970043,9858462.04976652,1324110000
3,0.92,3,9,520087253.264031,36992235.4804866,3972330000
1,0.93,3,9,206440357.957254,9992579.69682536,1338502500
3,0.93,3,9,525671856.356324,37412470.7746043,4015507500
1,0.94,3,9,208525699.136207,10126697.3438842,1352895000
3,0.94,3,9,531043448.715939,37850309.6271091,4058685000
1,0.95,3,9,210643773.79111,10260814.990943,1367287500
3,0.95,3,9,536333777.422379,38297368.4506384,4101862500
1,0.96,3,9,212745552.395253,10394932.6380018,1381680000
3,0.96,3,9,541872925.143935,38713355.3162554,4145040000
1,0.97,3,9,214829165.840631,10529050.2850607,1396072500
3,0.97,3,9,547161790.690154,39160414.1397848,4188217500
1,0.98,3,9,216912779.286009,10663167.9321195,1410465000
3,0.98,3,9,552469042.520101,39607472.9633142,4231395000
1,0.99,3,9,218984719.32136,10797285.5791783,1424857500
3,0.99,3,9,557846714.745293,40044931.0647923,4274572500
1,1,3,9,231701554.229947,8535397.13552214,1439250000
3,1,3,9,563508951.338755,40474316.5134576,4317750000
1,0.8,4,9,165982943.284689,10633623.1187693,1151400000
3,0.8,4,9,560573596.359541,5151878.54584862,3454200000
1,0.81,4,9,167299762.763128,10871011.3957648,1165792500
3,0.81,4,9,555140683.453147,6342581.56672905,3497377500
1,0.82,4,9,168387605.164266,11207911.2212851,1180185000
3,0.82,4,9,559115676.283779,6825405.09614083,3540555000
1,0.83,4,9,169935035.401846,11385129.0428236,1194577500
3,0.83,4,9,563273139.936246,7308228.62555256,3583732500
1,0.84,4,9,171153270.695963,11642187.866353,1208970000
3,0.84,4,9,567379322.410934,7791052.15496437,3626910000
1,0.85,4,9,172369646.352796,11899246.6898824,1223362500
3,0.85,4,9,571307333.433418,8296159.52572754,3670087500
1,0.86,4,9,173472019.100379,12168802.0507802,1237755000
3,0.86,4,9,575474028.841146,8773953.64337456,3713265000
1,0.87,4,9,174578489.688615,12448213.8154861,1252147500
3,0.87,4,9,578884339.094286,9305637.36454499,3756442500
1,0.88,4,9,175684137.553085,12727625.5801919,1266540000
3,0.88,4,9,582849622.734427,9772365.64091305,3799620000
1,0.89,4,9,176790608.141321,13007037.3448978,1280932500
3,0.89,4,9,586863857.8252,10257424.4644424,3842797500
1,0.9,4,9,176050176.789479,13567800.3922824,1295325000
3,0.9,4,9,590559331.072825,10742483.2879719,3885975000
1,0.91,4,9,179003195.296434,13565860.8743096,1309717500
3,0.91,4,9,594197695.798244,11227542.1115013,3929152500
1,0.92,4,9,180116497.752863,13845272.6390155,1324110000
3,0.92,4,9,597735022.885323,11712600.9350307,3972330000
1,0.93,4,9,181227809.882932,14124684.4037214,1338502500
3,0.93,4,9,601282634.380977,12197659.7585601,4015507500
1,0.94,4,9,182336008.204742,14404096.1684272,1352895000
3,0.94,4,9,603319232.058052,12675770.1550368,4058685000
1,0.95,4,9,183476940.002502,14683507.9331331,1367287500
3,0.95,4,9,606733510.344325,13167534.8609191,4101862500
1,0.96,4,9,184601575.749502,14962919.697839,1381680000
3,0.96,4,9,610210175.898238,13651531.5773233,4145040000
1,0.97,4,9,185708046.337737,15242331.4625449,1396072500
3,0.97,4,9,613622991.024288,14143296.2832057,4188217500
1,0.98,4,9,186814516.925972,15521743.2272508,1410465000
3,0.98,4,9,617054192.434067,14635060.9890881,4231395000
1,0.99,4,9,187909314.10418,15801154.9919566,1424857500
3,0.99,4,9,620498209.906784,15124425.5144576,4274572500
1,1,4,9,199649006.155625,13684560.6659476,1439250000
3,1,4,9,624316251.521511,15589067.1341563,4317750000
1,0.8,5,9,178911492.185162,8372422.39165971,1151400000
3,0.8,5,9,623738924.421072,0,3454200000
1,0.81,5,9,180984575.878454,8482436.10063349,1165792500
3,0.81,5,9,621040929.128727,0,3497377500
1,0.82,5,9,182936199.792197,8674041.80850679,1180185000
3,0.82,5,9,627873192.025113,0,3540555000
1,0.83,5,9,185376154.90474,8705965.51239819,1194577500
3,0.83,5,9,634783260.719597,0,3583732500
1,0.84,5,9,187571533.056,8817730.21828055,1208970000
3,0.84,5,9,641642048.236302,0,3626910000
1,0.85,5,9,189765051.569975,8929494.9241629,1223362500
3,0.85,5,9,648166677.411343,0,3670087500
1,0.86,5,9,191844567.174702,9053756.16741358,1237755000
3,0.86,5,9,655121183.743441,0,3713265000
1,0.87,5,9,193928180.62008,9187873.81447242,1252147500
3,0.87,5,9,660942077.696286,0,3756442500
1,0.88,5,9,196010971.341694,9321991.46153122,1266540000
3,0.88,5,9,667792482.679669,0,3799620000
1,0.89,5,9,198094584.787072,9456109.10859005,1280932500
3,0.89,5,9,674606263.988929,0,3842797500
1,0.9,5,9,200213465.382921,9602696.73967782,1295325000
3,0.9,5,9,681282356.011897,0,3885975000
1,0.91,5,9,202261457.65647,9724344.4027077,1309717500
3,0.91,5,9,688100669.680999,0,3929152500
1,0.92,5,9,204351902.970043,9858462.04976653,1324110000
3,0.92,5,9,694904719.457154,0,3972330000
1,0.93,5,9,206440357.957254,9992579.69682535,1338502500
3,0.93,5,9,701719053.641884,0,4015507500
1,0.94,5,9,208525699.136207,10126697.3438842,1352895000
3,0.94,5,9,708631674.514581,0,4058685000
1,0.95,5,9,210643773.79111,10260814.990943,1367287500
3,0.95,5,9,715245616.6664,0,4101862500
1,0.96,5,9,212745552.395253,10394932.6380018,1381680000
3,0.96,5,9,721999625.98064,0,4145040000
1,0.97,5,9,214829165.840631,10529050.2850606,1396072500
3,0.97,5,9,728501608.33259,0,4188217500
1,0.98,5,9,216912779.286009,10663167.9321195,1410465000
3,0.98,5,9,735043061.843209,0,4231395000
1,0.99,5,9,218984719.32136,10797285.5791783,1424857500
3,0.99,5,9,741616532.860869,0,4274572500
1,1,5,9,231701554.229947,8535397.13552214,1439250000
3,1,5,9,748558509.345472,0,4317750000
1,0.8,6,9,128434406.756911,14494376.5890895,1151400000
3,0.8,6,9,308293145.861317,52588405.986616,3454200000
1,0.81,6,9,129492028.265329,14738507.9451221,1165792500
3,0.81,6,9,301320700.082784,54161215.1440926,3497377500
1,0.82,6,9,126390881.935142,15442741.6001448,1180185000
3,0.82,6,9,303981365.413956,54990509.2617396,3540555000
1,0.83,6,9,131852682.921867,15230272.6510045,1194577500
3,0.83,6,9,306580509.738692,55819803.3793866,3583732500
1,0.84,6,9,133032598.888254,15476155.0039457,1208970000
3,0.84,6,9,309146759.169377,56649097.4970337,3626910000
1,0.85,6,9,134210655.217355,15722037.3568868,1223362500
3,0.85,6,9,311048490.19575,57567526.9800865,3670087500
1,0.86,6,9,132302028.651232,16269514.782581,1237755000
3,0.86,6,9,313762483.922806,58376703.4506747,3713265000
1,0.87,6,9,133451608.483165,16515397.1355221,1252147500
3,0.87,6,9,316124213.207458,59217827.1838472,3756442500
1,0.88,6,9,134600365.591333,16761279.4884633,1266540000
3,0.88,6,9,317766872.689031,60112447.2328366,3799620000
1,0.89,6,9,135749945.423266,17007161.8414045,1280932500
3,0.89,6,9,320412465.121545,60923858.9975425,3842797500
1,0.9,6,9,136934792.40567,17265514.1783746,1295325000
3,0.9,6,9,322936977.312579,61735270.7622484,3885975000
1,0.91,6,9,138048751.065774,17498926.5472868,1309717500
3,0.91,6,9,325603711.149749,62546682.5269542,3929152500
1,0.92,6,9,139205162.7659,17744808.900228,1324110000
3,0.92,6,9,328256181.093971,63358094.2916602,3972330000
1,0.93,6,9,140359584.139666,17990691.2531692,1338502500
3,0.93,6,9,330918935.446768,64169506.056366,4015507500
1,0.94,6,9,141510891.705174,18236573.6061104,1352895000
3,0.94,6,9,333368679.066887,64998521.3794591,4058685000
1,0.95,6,9,142694932.746632,18482455.9590516,1367287500
3,0.95,6,9,335737159.033832,65836756.6735766,4101862500
1,0.96,6,9,143862677.737329,18728338.3119927,1381680000
3,0.96,6,9,338354458.015892,66643920.0097819,4145040000
1,0.97,6,9,145012257.569262,18974220.6649339,1396072500
3,0.97,6,9,340721474.822614,67482155.3038995,4188217500
1,0.98,6,9,146161837.401195,19220103.0178751,1410465000
3,0.98,6,9,343106877.913065,68320390.5980171,4231395000
1,0.99,6,9,147299743.8231,19465985.3708163,1424857500
3,0.99,6,9,345562701.398762,69149025.1700835,4274572500
1,1,6,9,148460776.861042,19711867.7237574,1439250000
3,1,6,9,348303089.252728,69969587.089337,4317750000
1,0.8,7,9,165986247.57515,10633072.4036924,1151400000
3,0.8,7,9,312780155.707856,52587855.2715391,3454200000
1,0.81,7,9,167303067.05359,10870460.6806879,1165792500
3,0.81,7,9,305687448.569919,54160664.4290156,3497377500
1,0.82,7,9,168390909.454727,11207360.5062082,1180185000
3,0.82,7,9,308164500.455713,54989958.5466627,3540555000
1,0.83,7,9,169938890.407384,11384578.3277467,1194577500
3,0.83,7,9,310580031.335071,55819252.6643097,3583732500
1,0.84,7,9,171157125.701502,11641637.1512761,1208970000
3,0.84,7,9,312962667.320378,56648546.7819568,3626910000
1,0.85,7,9,172373501.358334,11898695.9748055,1223362500
3,0.85,7,9,314545350.051941,57566976.2650096,3670087500
1,0.86,7,9,173475874.105918,12168251.3357033,1237755000
3,0.86,7,9,317137971.900681,58376152.7355978,3713265000
1,0.87,7,9,174582344.694153,12447663.1004091,1252147500
3,0.87,7,9,319457355.068533,59217276.4687703,3756442500
1,0.88,7,9,175687992.558624,12727074.865115,1266540000
3,0.88,7,9,321071516.532037,60111896.5177597,3799620000
1,0.89,7,9,176794463.146859,13006486.6298209,1280932500
3,0.89,7,9,323645260.225055,60923308.2824656,3842797500
1,0.9,7,9,176054031.795018,13567249.6772055,1295325000
3,0.9,7,9,326097923.676594,61734720.0471715,3885975000
1,0.91,7,9,179007050.301972,13565310.1592327,1309717500
3,0.91,7,9,328692808.774267,62546131.8118773,3929152500
1,0.92,7,9,180120352.758401,13844721.9239385,1324110000
3,0.92,7,9,331273429.978994,63357543.5765832,3972330000
1,0.93,7,9,181231664.88847,14124133.6886444,1338502500
3,0.93,7,9,333864335.592295,64168955.3412891,4015507500
1,0.94,7,9,182339863.21028,14403545.4533503,1352895000
3,0.94,7,9,336242230.472918,64997970.6643822,4058685000
1,0.95,7,9,183480795.008041,14682957.2180562,1367287500
3,0.95,7,9,338538861.700367,65836205.9584997,4101862500
1,0.96,7,9,184605430.75504,14962368.9827621,1381680000
3,0.96,7,9,341084311.942931,66643369.2947049,4145040000
1,0.97,7,9,185711901.343275,15241780.747468,1396072500
3,0.97,7,9,343379480.010158,67481604.5888226,4188217500
1,0.98,7,9,186818371.931511,15521192.5121738,1410465000
3,0.98,7,9,345693034.361114,68319839.8829402,4231395000
1,0.99,7,9,187913169.109719,15800604.2768797,1424857500
3,0.99,7,9,348077009.107315,69148474.4550066,4274572500
1,1,7,9,199652861.161163,13684009.9508706,1439250000
3,1,7,9,350745548.221785,69969036.3742601,4317750000
1,0.8,8,9,130761603.270214,14249805.1553882,1151400000
3,0.8,8,9,409492790.698216,24070416.6213374,3454200000
1,0.81,8,9,132020401.24922,14471583.5702443,1165792500
3,0.81,8,9,403663738.669192,25283725.351213,3497377500
1,0.82,8,9,132916973.215888,14774953.984,1180185000
3,0.82,8,9,407689530.050784,25721842.9982718,3540555000
1,0.83,8,9,134783408.846935,14918642.3937737,1194577500
3,0.83,8,9,411653800.425941,26159960.6453306,3583732500
1,0.84,8,9,136164501.28391,15142171.8055384,1208970000
3,0.84,8,9,415369090.202068,26622087.8151647,3626910000
1,0.85,8,9,137543734.083599,15365701.2173031,1223362500
3,0.85,8,9,418808204.545991,27115152.814678,3670087500
1,0.86,8,9,138801681.712321,15601727.1664362,1237755000
3,0.86,8,9,422647801.184646,27566682.2264427,3713265000
1,0.87,8,9,139981597.678707,15847609.5193774,1252147500
3,0.87,8,9,337283780.010386,57236562.5863421,3756442500
1,0.88,8,9,141160690.921329,16093491.8723185,1266540000
3,0.88,8,9,339010726.157522,58118651.003817,3799620000
1,0.89,8,9,142340606.887716,16339374.2252597,1280932500
3,0.89,8,9,342087411.02701,58874180.4155816,3842797500
1,0.9,8,9,143555790.004574,16597726.5622298,1295325000
3,0.9,8,9,345043015.65502,59629709.8273464,3885975000
1,0.91,8,9,144700084.799131,16831138.9311421,1309717500
3,0.91,8,9,348140841.929164,60385239.2391111,3929152500
1,0.92,8,9,145886832.633712,17077021.2840832,1324110000
3,0.92,8,9,351224404.310361,61140768.6508758,3972330000
1,0.93,8,9,147071590.141931,17322903.6370244,1338502500
3,0.93,8,9,354318251.100133,61896298.0626405,4015507500
1,0.94,8,9,148253233.841893,17568785.9899656,1352895000
3,0.94,8,9,357199087.157226,62669431.0327924,4058685000
1,0.95,8,9,149467611.017805,17814668.3429068,1367287500
3,0.95,8,9,359998659.561146,63451783.9739687,4101862500
1,0.96,8,9,150665692.142955,18060550.6958479,1381680000
3,0.96,8,9,363047050.980181,64203064.9572328,4145040000
1,0.97,8,9,151845608.109342,18306433.0487891,1396072500
3,0.97,8,9,365845160.223878,64985417.8984092,4188217500
1,0.98,8,9,153025524.075729,18552315.4017303,1410465000
3,0.98,8,9,368661655.751304,65767770.8395857,4231395000
1,0.99,8,9,154193766.632088,18798197.7546715,1424857500
3,0.99,8,9,371548571.673976,66540523.0587109,4274572500
1,1,8,9,197268896.844122,7979593.65085246,1439250000
3,1,8,9,374720051.964916,67305202.6250232,4317750000
1,0.8,9,9,114469137.832758,17313598.862248,1151400000
3,0.8,9,9,277123037.694115,57703382.2718713,3454200000
1,0.81,9,9,115711969.42521,17535377.2771041,1165792500
3,0.81,9,9,270248187.345763,59251985.119394,3497377500
1,0.82,9,9,116592575.005323,17838747.6908597,1180185000
3,0.82,9,9,273228180.408028,60025396.8840998,3540555000
1,0.83,9,9,118443044.249815,17982436.1006335,1194577500
3,0.83,9,9,276146652.463856,60798808.6488057,3583732500
1,0.84,9,9,119808170.300235,18205965.5123982,1208970000
3,0.84,9,9,279032229.625634,61572220.4135116,3626910000
1,0.85,9,9,121171436.71337,18429494.9241629,1223362500
3,0.85,9,9,281727310.356111,62367050.1189073,3670087500
1,0.86,9,9,122413417.955537,18665520.8732959,1237755000
3,0.86,9,9,284822873.381321,63120344.2365543,3713265000
1,0.87,9,9,123577367.535369,18911403.2262371,1252147500
3,0.87,9,9,287379674.121373,63935088.2394824,3756442500
1,0.88,9,9,124740494.391436,19157285.5791783,1266540000
3,0.88,9,9,289106620.268508,64817176.6569573,3799620000
1,0.89,9,9,125904443.971268,19403167.9321195,1280932500
