"seed","method","evaluation","phase","scenario","rate_mt","L_mid","L_top","f1_retained_integral_m3yr","f2_unretained_final_m3","f3_total_cost_eur"
9,"TS",42,"sequential",3,0.869888920849189,6,5,407354492.512674,25131371.0738786,3755962887.99659
9,"TS",43,"sequential",3,0.997771565243602,6,9,347366699.258109,69807574.1369096,4308128175.83056
9,"TS",44,"sequential",1,0.811812785034999,9,9,115233568.999003,17674040.1897991,1168401550.86162
9,"TS",45,"sequential",1,0.955955807538703,4,6,183056825.29513,15008562.2986693,1375859396.00008
9,"TS",46,"sequential",1,0.915810984233394,1,6,202374969.691216,9960922.05202797,1318080959.05791
9,"TS",47,"sequential",3,0.803691003285348,3,5,561831883.294841,0,3470136829.43531
9,"TS",48,"sequential",3,0.887623234884813,4,4,529229907.835096,29983127.3316335,3832535222.4239
9,"TS",49,"sequential",1,0.83690233565867,5,1,210462359.391161,0,1204511686.59674
9,"TS",50,"sequential",1,0.87783965812996,4,5,200528711.982305,3384921.59401681,1263430727.96355
9,"TS",51,"sequential",1,0.852146241255105,5,1,214293893.661215,0,1226451477.72641
9,"TS",52,"sequential",3,0.875739714829251,3,2,566453983.985972,8365144.62527162,3781225153.704
9,"TS",53,"sequential",1,0.920616880757734,9,8,151235524.620279,14793727.7050313,1324997845.63057
9,"TS",54,"sequential",3,0.845054166857153,3,5,588757803.82116,0,3648732628.94747
9,"TS",55,"sequential",1,0.994318832736462,5,7,241935385.232437,5076744.76881085,1431073380.01595
9,"TS",56,"sequential",1,0.882673951098695,5,1,221863132.36991,10675.9719384573,1270388484.1188
9,"TS",57,"sequential",1,0.913249179022387,3,5,229548548.534774,10675.9719384536,1314393880.90797
9,"TS",58,"sequential",3,0.933567186817527,1,5,644818427.355762,0,4030909720.88138
9,"TS",59,"sequential",3,0.863056177459657,1,2,731418334.548978,0,3726460810.22644
9,"TS",60,"sequential",1,0.980095365270972,8,3,172711374.370268,10114816.1476089,1410602254.46625
9,"TS",61,"sequential",1,0.997349592298269,5,9,231130282.054196,8499850.49105187,1435435400.71528
9,"TS",62,"sequential",1,0.82736376025714,5,1,208063688.224012,0,1190783291.95009
9,"TS",63,"sequential",1,0.9877225139644,5,2,219693638.6142,10469249.2213779,1421579628.22326
9,"TS",64,"sequential",3,0.840066328225657,4,4,513755452.994116,26572207.8569273,3627196388.69633
9,"TS",65,"sequential",1,0.872316828370094,3,5,219256442.983511,10675.9719384573,1255481995.23166
9,"TS",66,"sequential",3,0.872849276149645,8,4,428283409.312784,32003902.6060193,3768744962.09513
9,"TS",67,"sequential",1,0.919480366306379,5,1,231124096.598992,10675.9719384462,1323362117.20646
9,"TS",68,"sequential",1,0.981890317751095,5,3,246875803.579914,10675.9719384573,1413185639.82326
9,"TS",69,"sequential",1,0.874102425668389,3,5,219705468.186465,10675.9719384648,1258051916.14323
9,"TS",70,"sequential",1,0.801097262278199,5,6,180137029.160534,8149918.7202252,1152979234.7339
9,"TS",71,"sequential",1,0.935632020281628,3,4,229001778.281675,4224610.62057341,1346608385.19033
9,"TS",72,"sequential",1,0.8816112103872,5,3,221592883.972872,10675.9719384648,1268858934.54978
9,"TS",73,"sequential",3,0.821502041630447,7,7,295555137.174986,57710442.0131688,3547040440.24986
9,"TS",74,"sequential",1,0.831580542353913,5,1,209124084.898347,0,1196852295.58287
9,"TS",75,"sequential",3,0.998214078228921,3,4,650882134.654986,15528364.8908915,4310038836.27292
9,"TS",76,"sequential",3,0.948541923705488,2,3,374920291.707847,40828103.9010015,4095566891.07937
9,"TS",77,"sequential",1,0.984598135016859,5,3,247545066.570543,10675.971938476,1417082865.82301
9,"TS",78,"sequential",1,0.976171587128192,5,5,244803622.177301,2085832.18165472,1404954956.77425
9,"TS",79,"sequential",3,0.937911449093372,5,4,744892268.679059,0,4049667159.32291
9,"TS",80,"sequential",3,0.969982978096232,7,6,330394917.847586,70076097.7904184,4188144003.675
9,"TS",81,"sequential",1,0.949876195937395,3,5,238806583.618531,10675.9719384611,1367109315.0029
9,"TS",82,"sequential",1,0.961704313429072,6,1,163016345.985518,10576432.58477,1384132933.10279
9,"TS",83,"sequential",1,0.904260052507743,3,4,221561847.006475,4038718.70122257,1301456280.57177
9,"TS",84,"sequential",3,0.854536542342976,5,4,684999841.709543,0,3689675155.70138
9,"TS",85,"sequential",1,0.985325176967308,3,1,247730896.60267,10675.9719384722,1418129260.9502
9,"TS",86,"sequential",1,0.836504881549627,5,5,211685398.432664,3.72529029846191e-09,1203939650.7703
9,"TS",87,"sequential",1,0.852508841222152,3,1,214385076.888222,0,1226973349.72898
9,"TS",88,"sequential",3,0.964305632608011,2,8,320088001.878002,67135837.4283301,4163630645.19324
9,"TS",89,"sequential",1,0.899890727736056,3,5,226221666.992954,23439.0627460107,1295167729.89412
9,"TS",90,"sequential",1,0.80995831117034,6,3,143838465.654888,8239655.83466465,1165732499.35191
9,"TS",91,"sequential",3,0.81366516854614,9,4,386526185.356354,25204886.1117727,3513202781.4901
9,"TS",92,"sequential",3,0.858358712634072,3,7,497872679.232142,32059000.943716,3706178331.47576
9,"TS",93,"sequential",1,0.822066095005721,4,6,167609147.968589,11417410.8911977,1183158627.23698
9,"TS",94,"sequential",3,0.839970126608387,4,8,517716732.834488,29254788.3892913,3626781014.16336
9,"TS",95,"sequential",1,0.839481225516647,3,7,207485657.348528,2816369.4449139,1208223353.82483
9,"TS",96,"sequential",1,0.866336507769302,7,2,177442272.354594,11640809.4281037,1246874818.80697
9,"TS",97,"sequential",1,0.956260620709509,5,3,240430688.588574,10675.9719384536,1376298098.35616
9,"TS",98,"sequential",1,0.865656068222597,6,8,135186223.304462,15852784.0342081,1245895496.18937
9,"TS",99,"sequential",1,0.870664017368108,5,5,218842537.362175,10675.9719384573,1253103186.99705
9,"TS",100,"sequential",1,0.921888140030205,3,1,231735347.390561,10675.9719384722,1326827505.53847
9,"SCAL",1,"initial",3,0.993499986175448,3,1,641895784.318184,9485850.94792978,4289684565.30904
9,"SCAL",2,"initial",1,0.96973227695562,1,2,307525447.421844,0,1395687179.60838
9,"SCAL",3,"initial",1,0.84012170243077,1,7,207629640.86455,2825675.19772497,1209145160.22349
9,"SCAL",4,"initial",3,0.994572961470112,7,7,336145925.271626,72127716.2629425,4294317404.38758
9,"SCAL",5,"initial",3,0.893826710479334,8,7,353082906.712082,57131206.4572779,3859320279.17214
9,"SCAL",6,"initial",1,0.980134395090863,2,1,170509952.13477,10342036.6402627,1410658428.13452
9,"SCAL",7,"initial",3,0.800885231187567,7,1,367180158.451954,29147491.3579167,3458022206.96012
9,"SCAL",8,"initial",1,0.975650147721171,1,7,237932036.326528,4805499.75711809,1404204475.1077
9,"SCAL",9,"initial",1,0.962539685983211,7,5,213621403.58452,4615012.46010183,1385335243.05134
9,"SCAL",10,"initial",3,0.98839394939132,7,9,347619586.821201,69023450.3466244,4267637974.98437
9,"SCAL",11,"initial",1,0.847926112730056,6,9,133965953.947126,15671044.12872,1220377657.74673
9,"SCAL",12,"initial",3,0.951001094048843,9,5,460747105.119988,17573810.5353287,4106184973.82939
9,"SCAL",13,"initial",3,0.992108098743483,5,3,742991659.843336,0,4283674743.34968
9,"SCAL",14,"initial",3,0.944269529497251,9,4,428254480.67542,34052554.988565,4077119760.98676
9,"SCAL",15,"initial",1,0.914461514959112,7,7,176961762.189665,14136917.1424124,1316138735.4049
9,"SCAL",16,"initial",1,0.83577376306057,4,8,173307426.352055,10983917.9157064,1202887388.48493
9,"SCAL",17,"initial",3,0.878955482924357,6,1,388714417.891278,33152753.6163058,3795110036.39664
9,"SCAL",18,"initial",3,0.840180156799033,3,6,484450994.475927,31089211.3982001,3627687872.01903
9,"SCAL",19,"initial",1,0.964577308995649,4,1,213933846.324482,4645168.63894771,1388267891.97199
9,"SCAL",20,"initial",1,0.935693135531619,8,7,159883340.216101,13733575.7921184,1346696345.31388
9,"SCAL",21,"sequential",1,0.982292559091002,1,2,310952715.667373,0,1413764565.67172
9,"SCAL",22,"sequential",1,0.857180505152792,5,7,211462714.760202,3073529.56668611,1233697042.04116
9,"SCAL",23,"sequential",1,0.860067203082144,9,2,128938503.452707,17373126.9875169,1237851722.03598
9,"SCAL",24,"sequential",1,0.926967221684754,4,1,208096704.260202,4098716.1939012,1334137573.80978
9,"SCAL",25,"sequential",1,0.981578689720482,9,7,160201091.639042,15565302.9602461,1412737129.1802
9,"SCAL",26,"sequential",3,0.92787072523497,5,7,611380598.904065,27290401.6714641,4006313823.88329
9,"SCAL",27,"sequential",1,0.82650650748983,8,2,130227859.341697,15873124.1123878,1189549490.90474
9,"SCAL",28,"sequential",1,0.804970763344318,2,7,141435083.358151,10389080.9288832,1158554171.14331
9,"SCAL",29,"sequential",1,0.866674555419013,5,3,217837577.285519,10675.9719384648,1247361353.88681
9,"SCAL",30,"sequential",3,0.937150103179738,1,2,792264905.634739,0,4046379858.00431
9,"SCAL",31,"sequential",3,0.89659036770463,3,2,579941216.848096,8542252.5238131,3871253060.15667
9,"SCAL",32,"sequential",1,0.951314853131771,1,3,239173531.874769,10675.9719384648,1369179902.3699
9,"SCAL",33,"sequential",1,0.895617549354211,6,2,130270046.957686,18604553.0622699,1289017557.90805
9,"SCAL",34,"sequential",1,0.923744667274877,8,3,164298649.089168,9359053.84507304,1329499512.37537
9,"SCAL",35,"sequential",1,0.945178311597556,5,3,237608327.026724,10675.9719384611,1360347884.96678
9,"SCAL",36,"sequential",3,0.882770419772714,2,2,264483956.050436,67622410.0567263,3811581979.97363
9,"SCAL",37,"sequential",1,0.865929095819593,5,2,196352073.993866,8427418.38777373,1246288451.15835
9,"SCAL",38,"sequential",1,0.953404334746301,1,2,303064179.251528,0,1372187188.78361
9,"SCAL",39,"sequential",1,0.881642199680209,6,3,151315117.955708,9502658.35331467,1268903535.88974
9,"SCAL",40,"sequential",1,0.985565002309158,1,2,311833979.263538,0,1418474429.57346
9,"SCAL",41,"sequential",1,0.904647276969627,1,2,269944950.091063,0,1302013593.37854
9,"SCAL",42,"sequential",1,0.831333413301036,4,2,173616092.396161,10664247.5030733,1196496615.09352
9,"SCAL",43,"sequential",1,0.946734094806015,5,8,212710477.359491,9667382.6378436,1362587045.94956
9,"SCAL",44,"sequential",1,0.811028374126181,7,2,169935777.586308,10328528.997658,1167272587.46111
9,"SCAL",45,"sequential",1,0.879536578664556,5,3,221071175.113207,10675.9719384648,1265873020.84296
9,"SCAL",46,"sequential",1,0.811379613308236,1,2,241237177.638385,0,1167778108.45388
9,"SCAL",47,"sequential",1,0.819129359349609,5,6,181614327.98175,8824899.35288158,1178931930.44392
9,"SCAL",48,"sequential",1,0.973790995776653,2,2,138702136.686987,21119237.8398518,1401528690.67155
9,"SCAL",49,"sequential",3,0.832123847026378,7,2,298103009.720521,58591302.0865326,3592902740.49814
9,"SCAL",50,"sequential",3,0.850825965357944,5,3,648746236.480356,0,3673653811.92426
9,"SCAL",51,"sequential",3,0.810451347846538,4,1,555321768.231507,6364373.70275487,3499326307.16439
9,"SCAL",52,"sequential",1,0.878448616340756,1,2,262121553.927696,0,1264307171.06843
9,"SCAL",53,"sequential",1,0.900644922815263,5,5,226348005.915982,423974.00638485,1296253205.16187
9,"SCAL",54,"sequential",1,0.826986270584166,5,5,209124572.129645,0,1190239989.93826
9,"SCAL",55,"sequential",3,0.846533844294027,5,5,673174354.512007,0,3655121506.20053
9,"SCAL",56,"sequential",1,0.909726497717202,1,2,270935517.149693,0,1309323861.83948
9,"SCAL",57,"sequential",1,0.963040742697194,1,2,305699558.271379,0,1386056388.92694
9,"SCAL",58,"sequential",3,0.919966986682266,1,2,777844544.814303,0,3972187456.74735
9,"SCAL",59,"sequential",1,0.903920149197802,1,2,269720397.148298,0,1300967074.73294
9,"SCAL",60,"sequential",1,0.934450279083103,1,2,297843851.698816,0,1344907564.17036
9,"SCAL",61,"sequential",3,0.9339257477317,8,2,342466822.545538,64796878.5893453,4032457897.26855
9,"SCAL",62,"sequential",1,0.875046228105202,8,5,157064823.434482,8705921.83738564,1259410283.80041
9,"SCAL",63,"sequential",3,0.94870046149008,1,2,801680001.678968,0,4096251417.59879
9,"SCAL",64,"sequential",3,0.982975859614089,6,3,424998048.826352,38207155.3397846,4244244017.84873
9,"SCAL",65,"sequential",1,0.869811181817204,1,2,259688289.535937,0,1251875743.43041
9,"SCAL",66,"sequential",1,0.900626433687285,1,2,268703225.835118,0,1296226594.68442
9,"SCAL",67,"sequential",3,0.992404374526814,1,2,837712163.079185,0,4284953988.11315
9,"SCAL",68,"sequential",3,0.955976791586727,1,2,807869817.59181,0,4127668791.87359
9,"SCAL",69,"sequential",1,0.999657383235171,3,2,249734297.729193,2785569.92151128,1438756888.82122
9,"SCAL",70,"sequential",1,0.883780935127288,1,4,217333986.371586,3471244.85391919,1271981710.88195
9,"SCAL",71,"sequential",1,0.863004744425416,3,3,216914727.756247,10675.9719384536,1242079578.41428
9,"SCAL",72,"sequential",3,0.850643484806642,9,2,281926505.133583,62415523.4508711,3672865906.52388
9,"SCAL",73,"sequential",1,0.932404371676967,1,2,297285594.056928,0,1341962991.93607
9,"SCAL",74,"sequential",1,0.955070729879662,6,4,155344143.891613,14983832.1876078,1374585547.9793
9,"SCAL",75,"sequential",3,0.94405043204315,1,3,610647920.690146,8973852.14053255,4076173752.95431
9,"SCAL",76,"sequential",1,0.873598332237452,1,3,219578703.514862,10675.9719384424,1257326399.67275
9,"SCAL",77,"sequential",3,0.900804937630892,1,2,761641228.492661,0,3889450519.45578
9,"SCAL",78,"sequential",3,0.911934434808791,5,1,689423024.485516,0,3937504905.89566
9,"SCAL",79,"sequential",3,0.998597728740424,5,5,779112883.817379,0,4311695343.26896
9,"SCAL",80,"sequential",1,0.980242679826915,5,5,245784481.830789,2190483.21161601,1410814276.94089
9,"SCAL",81,"sequential",1,0.965553068509325,1,2,306385085.426385,0,1389672253.85205
9,"SCAL",82,"sequential",3,0.850757637433708,5,3,648698292.498472,0,3673358789.02939
9,"SCAL",83,"sequential",3,0.994400083925575,5,3,744486737.185918,0,4293570962.36965
9,"SCAL",84,"sequential",1,0.957829126017168,1,2,304277487.639302,0,1378555569.62021
9,"SCAL",85,"sequential",1,0.845531107857823,1,3,212627381.809369,3.72529029846191e-09,1216930646.98437
9,"SCAL",86,"sequential",3,0.962488051364198,5,4,762223681.454955,0,4155782783.77777
9,"SCAL",87,"sequential",1,0.957781100273132,9,3,164333808.760083,10365173.2769591,1378486448.56811
9,"SCAL",88,"sequential",1,0.847618021210656,5,4,224892568.38226,787583.508830018,1219934237.02744
9,"SCAL",89,"sequential",1,0.943770959973335,4,1,210694196.437376,4342864.62668233,1358322354.14162
9,"SCAL",90,"sequential",1,0.804946087580174,1,8,182539826.586379,7892520.69954506,1158518656.54977
9,"SCAL",91,"sequential",1,0.855401288717985,1,5,215109441.996262,1.86264514923096e-08,1231136304.78736
9,"SCAL",92,"sequential",1,0.806425623549148,1,2,238879111.258627,0,1160648078.69311
9,"SCAL",93,"sequential",1,0.936884378176183,1,6,206777523.797137,10243553.453143,1348410841.29007
9,"SCAL",94,"sequential",1,0.993148285802454,5,4,254365609.73666,3212174.76470819,1429388670.34118
9,"SCAL",95,"sequential",3,0.868744939053431,5,4,695365031.432467,0,3751023460.59795
9,"SCAL",96,"sequential",1,0.866305272048339,1,2,258700300.59393,0,1246829862.79557
9,"SCAL",97,"sequential",1,0.848987070051953,1,2,253937478.98539,0,1221904640.57227
9,"SCAL",98,"sequential",1,0.810854489915073,1,3,203511985.717828,60535.2535851225,1167022324.61027
9,"SCAL",99,"sequential",3,0.99961307067424,3,5,687270832.813179,0,4316079335.9037
9,"SCAL",100,"sequential",1,0.984232696844265,5,7,239766187.956058,4930199.14731832,1416556908.93311
9,"EHVI",1,"initial",3,0.993499986175448,3,1,641895784.318184,9485850.94792978,4289684565.30904
9,"EHVI",2,"initial",1,0.96973227695562,1,2,307525447.421844,0,1395687179.60838
9,"EHVI",3,"initial",1,0.84012170243077,1,7,207629640.86455,2825675.19772497,1209145160.22349
9,"EHVI",4,"initial",3,0.994572961470112,7,7,336145925.271626,72127716.2629425,4294317404.38758
9,"EHVI",5,"initial",3,0.893826710479334,8,7,353082906.712082,57131206.4572779,3859320279.17214
9,"EHVI",6,"initial",1,0.980134395090863,2,1,170509952.13477,10342036.6402627,1410658428.13452
9,"EHVI",7,"initial",3,0.800885231187567,7,1,367180158.451954,29147491.3579167,3458022206.96012
9,"EHVI",8,"initial",1,0.975650147721171,1,7,237932036.326528,4805499.75711809,1404204475.1077
9,"EHVI",9,"initial",1,0.962539685983211,7,5,213621403.58452,4615012.46010183,1385335243.05134
9,"EHVI",10,"initial",3,0.98839394939132,7,9,347619586.821201,69023450.3466244,4267637974.98437
9,"EHVI",11,"initial",1,0.847926112730056,6,9,133965953.947126,15671044.12872,1220377657.74673
9,"EHVI",12,"initial",3,0.951001094048843,9,5,460747105.119988,17573810.5353287,4106184973.82939
9,"EHVI",13,"initial",3,0.992108098743483,5,3,742991659.843336,0,4283674743.34968
9,"EHVI",14,"initial",3,0.944269529497251,9,4,428254480.67542,34052554.988565,4077119760.98676
9,"EHVI",15,"initial",1,0.914461514959112,7,7,176961762.189665,14136917.1424124,1316138735.4049
9,"EHVI",16,"initial",1,0.83577376306057,4,8,173307426.352055,10983917.9157064,1202887388.48493
9,"EHVI",17,"initial",3,0.878955482924357,6,1,388714417.891278,33152753.6163058,3795110036.39664
9,"EHVI",18,"initial",3,0.840180156799033,3,6,484450994.475927,31089211.3982001,3627687872.01903
9,"EHVI",19,"initial",1,0.964577308995649,4,1,213933846.324482,4645168.63894771,1388267891.97199
9,"EHVI",20,"initial",1,0.935693135531619,8,7,159883340.216101,13733575.7921184,1346696345.31388
9,"EHVI",21,"sequential",3,0.839181877765805,1,1,544847004.491327,7830316.46489185,3623377552.7233
9,"EHVI",22,"sequential",3,0.860910991951823,5,2,573271201.079468,24689305.5010671,3717198435.49999
9,"EHVI",23,"sequential",1,0.833365697646514,4,3,193800002.340339,2728065.13740711,1199421580.33774
9,"EHVI",24,"sequential",1,0.886399393482134,9,3,153790542.243143,9407818.62117396,1275750327.06916
9,"EHVI",25,"sequential",1,0.950122285913676,3,7,232297017.087002,4434594.94144448,1367463500.00126
9,"EHVI",26,"sequential",1,0.985545953270048,7,2,188640290.684447,15371363.8402447,1418447013.24392
9,"EHVI",27,"sequential",3,0.83052946748212,4,7,483930350.142935,35180406.3442481,3586018608.22092
9,"EHVI",28,"sequential",1,0.948518638312817,3,7,231930745.322568,4411294.88512611,1365155450.19172
9,"EHVI",29,"sequential",1,0.892004090733826,3,1,224209388.072273,10675.9719384499,1283816887.58866
9,"EHVI",30,"sequential",1,0.829444227460772,4,3,193197051.584133,2671088.48235544,1193777604.37292
9,"EHVI",31,"sequential",3,0.879668656131253,8,9,338908489.8676,58093616.9999923,3798189340.01072
9,"EHVI",32,"sequential",1,0.829271755972877,3,7,205190499.959999,2668031.85801324,1193529374.78396
9,"EHVI",33,"sequential",1,0.972405010089278,6,2,136848095.986353,20921727.6126869,1399533910.77099
9,"EHVI",34,"sequential",1,0.915904956310987,6,9,138727572.934129,17644119.0024629,1318216208.37059
9,"EHVI",35,"sequential",1,0.970397669589147,9,7,158983581.900707,15252892.1036353,1396644845.95618
9,"EHVI",36,"sequential",3,0.898860937543213,3,7,518014335.642784,34099936.7229054,3881056813.07721
